Month,Handle,Revenue,Hold,Taxes,State
July 2024,"$53,280,681","$6,082,761",11.4%,"$3,041,381",Oregon
August 2024,"$56,210,589","$5,068,500",9.0%,"$2,534,250",Oregon
September 2024,"$75,431,509","$11,423,213",15.1%,"$5,711,607",Oregon
October 2024,"$81,735,395","$5,748,697",7.0%,"$2,874,349",Oregon
November 2024,"$87,387,636","$11,895,589",13.6%,"$5,947,795",Oregon
December 2024,"$90,178,020","$5,790,511",6.4%,"$2,895,256",Oregon
January 2025,"$83,571,528","$12,489,739",14.9%,"$6,244,870",Oregon
February 2025,"$68,262,719","$9,673,275",14.2%,"$4,836,638",Oregon
March 2025,"$67,466,178","$7,289,890",10.8%,"$3,644,945",Oregon
April 2025,"$78,498,557","$9,607,805",12.2%,"$4,803,903",Oregon
May 2025,"$80,614,208","$10,334,212",12.8%,"$5,167,106",Oregon
June 2025,"$65,808,604","$9,852,714",15.0%,"$4,926,357",Oregon
July 2025,"$57,265,090","$6,695,785",11.7%,"$3,347,893",Oregon
August 2025,"$60,538,958","$7,129,857",11.8%,"$3,564,929",Oregon
Total,"$3,195,750,802","$346,153,580",10.8%,"$173,076,790",Oregon
November 2018,"$1,414,587","$508,997",36.0%,"$183,239",Pennsylvania
December 2018,"$16,173,090","$2,007,592",12.4%,"$722,733",Pennsylvania
January 2019,"$32,011,839","$2,607,215",8.1%,"$938,597",Pennsylvania
February 2019,"$31,500,742","$1,946,817",6.2%,"$700,854",Pennsylvania
March 2019,"$44,527,575","$5,519,340",12.4%,"$1,986,962",Pennsylvania
April 2019,"$36,769,145","$4,221,482",11.5%,"$1,519,734",Pennsylvania
May 2019,"$35,934,215","$2,861,852",8.0%,"$1,030,267",Pennsylvania
June 2019,"$46,334,244","$3,126,380",6.7%,"$740,455",Pennsylvania
July 2019,"$59,331,959","$5,074,431",8.6%,"$1,026,769",Pennsylvania
August 2019,"$109,038,051","$9,887,738",9.1%,"$2,201,406",Pennsylvania
September 2019,"$194,504,622","$19,334,816",9.9%,"$5,359,994",Pennsylvania
October 2019,"$241,186,066","$19,116,777",7.9%,"$5,381,370",Pennsylvania
November 2019,"$316,468,264","$20,570,772",6.5%,"$5,299,447",Pennsylvania
December 2019,"$342,560,389","$17,459,091",5.1%,"$4,094,813",Pennsylvania
January 2020,"$348,381,708","$31,580,803",9.1%,"$8,222,829",Pennsylvania
February 2020,"$329,765,782","$11,432,097",3.5%,"$1,700,011",Pennsylvania
March 2020,"$131,330,059","$8,606,120",6.6%,"$2,480,132",Pennsylvania
April 2020,"$46,015,988","$3,202,680",7.0%,"$1,038,049",Pennsylvania
May 2020,"$77,510,033","$5,918,697",7.6%,"$1,738,436",Pennsylvania
June 2020,"$89,002,562","$7,959,790",8.9%,"$2,397,657",Pennsylvania
July 2020,"$164,782,229","$13,651,865",8.3%,"$2,933,093",Pennsylvania
August 2020,"$364,985,422","$27,593,677",7.6%,"$6,578,667",Pennsylvania
September 2020,"$462,787,392","$18,278,779",3.9%,"$2,257,158",Pennsylvania
October 2020,"$525,802,524","$47,834,647",9.1%,"$13,239,693",Pennsylvania
November 2020,"$491,910,713","$48,500,443",9.9%,"$13,446,089",Pennsylvania
December 2020,"$548,590,065","$45,344,348",8.3%,"$12,261,434",Pennsylvania
January 2021,"$615,294,827","$49,305,268",8.0%,"$12,229,342",Pennsylvania
February 2021,"$509,547,820","$33,171,120",6.5%,"$5,896,731",Pennsylvania
March 2021,"$560,259,181","$41,029,269",7.3%,"$10,566,844",Pennsylvania
April 2021,"$479,411,021","$36,033,727",7.5%,"$9,466,734",Pennsylvania
May 2021,"$447,465,027","$37,419,313",8.4%,"$9,988,734",Pennsylvania
June 2021,"$420,193,377","$42,495,332",10.1%,"$12,321,187",Pennsylvania
July 2021,"$304,415,503","$27,482,519",9.0%,"$7,148,225",Pennsylvania
August 2021,"$348,520,369","$25,315,958",7.3%,"$6,482,608",Pennsylvania
September 2021,"$578,760,746","$48,113,670",8.3%,"$10,171,364",Pennsylvania
October 2021,"$776,277,954","$42,282,405",5.4%,"$8,471,814",Pennsylvania
November 2021,"$761,574,597","$84,921,693",11.2%,"$22,920,716",Pennsylvania
December 2021,"$750,388,696","$37,953,474",5.1%,"$6,774,396",Pennsylvania
January 2022,"$793,722,787","$53,403,655",6.7%,"$11,581,175",Pennsylvania
February 2022,"$597,064,049","$22,160,553",3.7%,"-$159,425",Pennsylvania
March 2022,"$714,976,578","$48,512,264",6.8%,"$10,944,209",Pennsylvania
April 2022,"$572,817,741","$49,083,331",8.6%,"$12,120,141",Pennsylvania
May 2022,"$493,350,519","$47,828,553",9.7%,"$12,603,546",Pennsylvania
June 2022,"$393,494,222","$22,889,554",5.8%,"$4,597,039",Pennsylvania
July 2022,"$336,507,932","$33,226,517",9.9%,"$9,160,020",Pennsylvania
August 2022,"$363,046,972","$42,185,145",11.6%,"$12,223,188",Pennsylvania
September 2022,"$645,242,681","$75,319,093",11.7%,"$18,078,109",Pennsylvania
October 2022,"$797,124,732","$61,519,576",7.7%,"$14,585,047",Pennsylvania
November 2022,"$789,230,672","$69,997,949",8.9%,"$19,037,133",Pennsylvania
December 2022,"$754,849,873","$71,238,770",9.4%,"$19,664,738",Pennsylvania
January 2023,"$772,293,543","$57,983,054",7.5%,"$14,130,499",Pennsylvania
February 2023,"$599,574,795","$62,220,957",10.4%,"$15,565,188",Pennsylvania
March 2023,"$723,567,880","$66,472,109",9.2%,"$18,234,574",Pennsylvania
April 2023,"$572,172,929","$51,791,466",9.1%,"$13,334,805",Pennsylvania
May 2023,"$495,606,075","$57,534,901",11.6%,"$14,798,069",Pennsylvania
June 2023,"$373,197,330","$33,868,719",9.1%,"$8,302,345",Pennsylvania
July 2023,"$338,469,149","$39,413,145",11.6%,"$11,554,768",Pennsylvania
August 2023,"$393,027,699","$30,623,078",7.8%,"$7,932,535",Pennsylvania
September 2023,"$726,314,855","$66,117,904",9.1%,"$13,190,909",Pennsylvania
October 2023,"$829,069,257","$73,645,815",8.9%,"$17,339,283",Pennsylvania
November 2023,"$934,179,622","$49,162,024",5.3%,"$4,643,308",Pennsylvania
December 2023,"$925,626,447","$98,111,216",10.6%,"$26,107,175",Pennsylvania
January 2024,"$858,152,503","$97,681,399",11.4%,"$25,172,653",Pennsylvania
February 2024,"$661,740,812","$50,425,678",7.6%,"$10,890,946",Pennsylvania
March 2024,"$800,718,332","$63,715,603",8.0%,"$16,409,365",Pennsylvania
April 2024,"$646,061,065","$59,050,708",9.1%,"$15,268,504",Pennsylvania
May 2024,"$591,912,627","$61,680,936",10.4%,"$15,916,627",Pennsylvania
June 2024,"$464,534,792","$42,998,076",9.3%,"$10,761,524",Pennsylvania
July 2024,"$414,673,804","$52,727,378",12.7%,"$13,883,648",Pennsylvania
August 2024,"$485,289,137","$45,435,752",9.4%,"$10,800,927",Pennsylvania
September 2024,"$811,283,985","$95,815,550",11.8%,"$19,271,526",Pennsylvania
October 2024,"$858,148,994","$58,132,462",6.8%,"$9,854,295",Pennsylvania
November 2024,"$935,530,170","$103,268,288",11.0%,"$27,755,097",Pennsylvania
December 2024,"$893,371,609","$47,488,741",5.3%,"$7,872,958",Pennsylvania
January 2025,"$873,149,858","$84,272,113",9.7%,"$18,540,165",Pennsylvania
February 2025,"$756,926,216","$33,961,978",4.5%,"$2,694,664",Pennsylvania
March 2025,"$842,856,961","$49,189,301",5.8%,"$9,729,658",Pennsylvania
April 2025,"$711,569,216","$61,783,963",8.7%,"$15,312,040",Pennsylvania
May 2025,"$655,358,227","$76,064,442",11.6%,"$21,390,206",Pennsylvania
June 2025,"$483,637,356","$66,812,214",13.8%,"$18,445,159",Pennsylvania
July 2025,"$412,477,357","$52,177,461",12.6%,"$14,608,351",Pennsylvania
August 2025,"$515,446,826","$66,533,586",12.9%,"$17,694,375",Pennsylvania
Total,"$40,248,096,569","$3,443,195,968",8.6%,"$833,759,648",Pennsylvania
November 2018,"$682,714","$72,997",10.7%,"$37,228",Rhode Island
December 2018,"$13,087,999","$957,913",7.3%,"$488,536",Rhode Island
January 2019,"$19,051,125","$159,978",0.8%,"$81,589",Rhode Island
February 2019,"$20,686,618","-$890,623",-4.3%,"-$454,218",Rhode Island
March 2019,"$23,582,716","$1,548,230",6.6%,"$789,597",Rhode Island
April 2019,"$16,859,818","$1,970,110",11.7%,"$1,004,756",Rhode Island
May 2019,"$18,900,152","$899,165",4.8%,"$458,574",Rhode Island
June 2019,"$14,736,667","$2,149,999",14.6%,"$1,096,499",Rhode Island
July 2019,"$8,321,947","$827,579",9.9%,"$422,065",Rhode Island
August 2019,"$10,060,066","$851,788",8.5%,"$434,412",Rhode Island
September 2019,"$22,195,789","$2,516,059",11.3%,"$1,283,190",Rhode Island
October 2019,"$28,281,025","$2,457,137",8.7%,"$1,253,140",Rhode Island
November 2019,"$31,465,062","$2,745,517",8.7%,"$1,400,214",Rhode Island
December 2019,"$31,670,511","$2,571,755",8.1%,"$1,311,595",Rhode Island
January 2020,"$26,939,692","$3,279,241",12.2%,"$1,672,413",Rhode Island
February 2020,"$28,147,862","$2,323,432",8.3%,"$1,184,950",Rhode Island
March 2020,"$8,949,157","$841,767",9.4%,"$429,301",Rhode Island
April 2020,"$591,377","$27,381",4.6%,"$13,964",Rhode Island
May 2020,"$1,533,114","$163,472",10.7%,"$83,371",Rhode Island
June 2020,"$2,032,803","$101,328",5.0%,"$51,677",Rhode Island
July 2020,"$6,738,626","$351,425",5.2%,"$179,227",Rhode Island
August 2020,"$23,116,965","$1,423,391",6.2%,"$725,929",Rhode Island
September 2020,"$31,293,150","$2,352,788",7.5%,"$1,199,922",Rhode Island
October 2020,"$34,704,413","$4,388,841",12.6%,"$2,238,309",Rhode Island
November 2020,"$35,098,445","$6,281,321",17.9%,"$3,203,474",Rhode Island
December 2020,"$22,770,472","$2,533,090",11.1%,"$1,291,876",Rhode Island
January 2021,"$39,817,327","$3,717,199",9.3%,"$1,895,771",Rhode Island
February 2021,"$34,110,104","$1,555,824",4.6%,"$793,470",Rhode Island
March 2021,"$38,583,919","$3,976,140",10.3%,"$2,027,831",Rhode Island
April 2021,"$29,040,966","$3,168,532",10.9%,"$1,615,951",Rhode Island
May 2021,"$28,252,139","$2,772,910",9.8%,"$1,414,184",Rhode Island
June 2021,"$29,468,571","$3,666,029",12.4%,"$1,869,675",Rhode Island
July 2021,"$22,095,960","$3,263,276",14.8%,"$1,664,271",Rhode Island
August 2021,"$24,042,834","$1,129,859",4.7%,"$576,228",Rhode Island
September 2021,"$41,203,997","$4,012,295",9.7%,"$2,046,270",Rhode Island
October 2021,"$60,158,844","$3,608,570",6.0%,"$1,840,371",Rhode Island
November 2021,"$52,747,831","$6,703,144",12.7%,"$3,418,603",Rhode Island
December 2021,"$54,935,498","$1,177,717",2.1%,"$600,636",Rhode Island
January 2022,"$58,614,487","$5,228,277",8.9%,"$2,666,421",Rhode Island
February 2022,"$42,143,261","$3,566,393",8.5%,"$1,818,860",Rhode Island
March 2022,"$45,766,958","$3,738,223",8.2%,"$1,906,494",Rhode Island
April 2022,"$40,186,632","$2,632,134",6.5%,"$1,342,388",Rhode Island
May 2022,"$41,103,489","$2,336,733",5.7%,"$1,191,734",Rhode Island
June 2022,"$34,229,823","$2,352,896",6.9%,"$1,199,977",Rhode Island
July 2022,"$25,208,531","$2,872,076",11.4%,"$1,464,759",Rhode Island
August 2022,"$27,744,694","$3,000,421",10.8%,"$1,530,215",Rhode Island
September 2022,"$41,670,257","$6,361,823",15.3%,"$3,244,530",Rhode Island
October 2022,"$55,527,937","$6,156,914",11.1%,"$3,140,026",Rhode Island
November 2022,"$61,208,319","$4,862,856",7.9%,"$2,480,057",Rhode Island
December 2022,"$59,205,426","$6,189,316",10.5%,"$3,156,551",Rhode Island
January 2023,"$62,317,384","$5,164,799",8.3%,"$2,634,047",Rhode Island
February 2023,"$43,065,996","$3,612,113",8.4%,"$1,842,178",Rhode Island
March 2023,"$41,546,643","$3,968,567",9.6%,"$2,023,969",Rhode Island
April 2023,"$37,496,094","$3,009,679",8.0%,"$1,534,936",Rhode Island
May 2023,"$30,754,497","$3,898,405",12.7%,"$1,988,187",Rhode Island
June 2023,"$23,723,659","$1,783,530",7.5%,"$909,600",Rhode Island
July 2023,"$20,238,844","$1,896,983",9.4%,"$967,461",Rhode Island
August 2023,"$22,472,561","$1,365,807",6.1%,"$696,562",Rhode Island
September 2023,"$37,645,368","$3,472,089",9.2%,"$1,770,765",Rhode Island
October 2023,"$45,840,376","$4,545,634",9.9%,"$2,318,273",Rhode Island
November 2023,"$48,277,794","$3,413,200",7.1%,"$1,740,732",Rhode Island
December 2023,"$47,904,210","$4,147,010",8.7%,"$2,114,975",Rhode Island
January 2024,"$44,808,686","$4,999,921",11.2%,"$2,549,960",Rhode Island
February 2024,"$38,758,578","$2,888,343",7.5%,"$1,473,055",Rhode Island
March 2024,"$44,895,394","$3,103,076",6.9%,"$1,582,569",Rhode Island
April 2024,"$37,709,038","$2,740,781",7.3%,"$1,397,798",Rhode Island
May 2024,"$37,252,539","$3,343,552",9.0%,"$1,705,212",Rhode Island
June 2024,"$33,010,501","$2,664,593",8.1%,"$1,358,942",Rhode Island
July 2024,"$24,848,015","$2,723,789",11.0%,"$1,389,132",Rhode Island
August 2024,"$28,371,561","$1,864,079",6.6%,"$950,680",Rhode Island
September 2024,"$43,604,786","$5,272,056",12.1%,"$2,688,749",Rhode Island
October 2024,"$49,404,162","$2,118,202",4.3%,"$1,080,283",Rhode Island
November 2024,"$50,647,990","$5,008,203",9.9%,"$2,554,184",Rhode Island
December 2024,"$50,195,014","$1,145,319",2.3%,"$584,113",Rhode Island
January 2025,"$47,358,801","$5,074,927",10.7%,"$2,588,213",Rhode Island
February 2025,"$35,164,802","$2,976,309",8.5%,"$1,517,918",Rhode Island
March 2025,"$43,701,613","$2,242,452",5.1%,"$1,143,651",Rhode Island
April 2025,"$36,605,834","$2,701,470",7.4%,"$1,377,750",Rhode Island
May 2025,"$35,521,600","$3,318,915",9.3%,"$1,692,647",Rhode Island
June 2025,"$27,317,451","$3,167,345",11.6%,"$1,615,346",Rhode Island
July 2025,"$22,587,607","$1,855,086",8.2%,"$946,094",Rhode Island
Total,"$2,661,613,487","$230,440,872",8.7%,"$117,524,845",Rhode Island
September 2021,"$443,365","$71,320",16.1%,"$6,419",South Dakota
October 2021,"$815,037","$98,037",12.0%,"$8,823",South Dakota
November 2021,"$717,775","$74,919",10.4%,"$6,743",South Dakota
December 2021,"$675,312","$10,306",1.5%,$928,South Dakota
January 2022,"$835,252","$82,291",9.9%,"$7,406",South Dakota
February 2022,"$685,631","$71,807",10.5%,"$6,463",South Dakota
March 2022,"$975,347","$32,389",3.3%,"$2,915",South Dakota
April 2022,"$368,517","-$13,735",-3.7%,"-$1,236",South Dakota
May 2022,"$307,995","$25,102",8.2%,"$2,259",South Dakota
June 2022,"$301,217","$27,869",9.3%,"$2,508",South Dakota
July 2022,"$259,180","$16,143",6.2%,"$1,453",South Dakota
August 2022,"$266,673","$59,053",22.1%,"$5,315",South Dakota
September 2022,"$711,577","$211,612",29.7%,"$19,045",South Dakota
October 2022,"$862,170","$131,749",15.3%,"$11,857",South Dakota
November 2022,"$861,660","$75,856",8.8%,"$6,827",South Dakota
December 2022,"$757,610","$151,374",20.0%,"$13,624",South Dakota
January 2023,"$910,312","$123,365",13.6%,"$11,103",South Dakota
February 2023,"$717,137","$82,853",11.6%,"$7,457",South Dakota
March 2023,"$923,904","$161,368",17.5%,"$14,523",South Dakota
April 2023,"$493,045","$22,503",4.6%,"$2,025",South Dakota
May 2023,"$528,562","$22,536",4.3%,"$2,028",South Dakota
June 2023,"$417,025","-$9,254",-2.2%,-$833,South Dakota
July 2023,"$413,368","$20,087",4.9%,"$1,808",South Dakota
August 2023,"$518,052","$37,453",7.2%,"$3,371",South Dakota
September 2023,"$979,694","$170,129",17.4%,"$15,312",South Dakota
October 2023,"$1,021,660","$174,906",17.1%,"$15,742",South Dakota
November 2023,"$967,994","$49,887",5.2%,"$4,490",South Dakota
December 2023,"$1,143,938","$154,098",13.5%,"$13,869",South Dakota
January 2024,"$868,815","$94,756",10.9%,"$8,528",South Dakota
February 2024,"$696,017","-$38,406",-5.5%,"-$3,457",South Dakota
March 2024,"$1,242,270","$91,215",7.3%,"$8,209",South Dakota
April 2024,"$503,508","-$11,700",-2.3%,"-$1,053",South Dakota
May 2024,"$495,491","$51,486",10.4%,"$4,634",South Dakota
June 2024,"$557,595","$20,680",3.7%,"$1,861",South Dakota
July 2024,"$452,755","$77,421",17.1%,"$6,968",South Dakota
August 2024,"$505,986","$105,719",20.9%,"$9,515",South Dakota
September 2024,"$967,837","$215,820",22.3%,"$19,424",South Dakota
October 2024,"$915,592","$45,792",5.0%,"$4,121",South Dakota
November 2024,"$1,001,806","$145,591",14.5%,"$13,103",South Dakota
December 2024,"$1,029,042","-$22,332",-2.2%,"-$2,010",South Dakota
January 2025,"$1,024,920","$108,976",10.6%,"$9,808",South Dakota
February 2025,"$733,611","-$18,296",-2.5%,"-$1,647",South Dakota
March 2025,"$1,575,140","$152,244",9.7%,"$13,702",South Dakota
April 2025,"$635,392","$51,819",8.2%,"$4,664",South Dakota
May 2025,"$611,837",-$478,-0.1%,-$43,South Dakota
June 2025,"$511,456","$63,201",12.4%,"$5,688",South Dakota
July 2025,"$530,079","$63,967",12.1%,"$5,757",South Dakota
Total,"$33,738,158","$3,333,501",9.9%,"$300,015",South Dakota
November 2020,"$131,444,523","$13,224,908",10.1%,"$2,363,918",Tennessee
December 2020,"$180,900,000","$13,900,000",7.7%,"$3,080,000",Tennessee
January 2021,"$211,300,000","$20,900,000",9.9%,"$4,300,000",Tennessee
February 2021,"$176,300,000","$13,000,000",7.4%,"$2,600,000",Tennessee
March 2021,"$205,900,000","$18,000,000",8.7%,"$3,200,000",Tennessee
April 2021,"$172,400,000","$15,500,000",9.0%,"$2,800,000",Tennessee
May 2021,"$160,900,000","$15,400,000",9.6%,"$2,700,000",Tennessee
June 2021,"$174,500,000","$18,300,000",10.5%,"$3,200,000",Tennessee
July 2021,"$144,559,000","$15,172,000",10.5%,"$2,600,000",Tennessee
August 2021,"$144,500,000","$13,200,000",9.1%,"$2,000,000",Tennessee
September 2021,"$257,300,000","$25,600,000",9.9%,"$3,300,000",Tennessee
October 2021,"$375,300,000","$23,300,000",6.2%,"$3,400,000",Tennessee
November 2021,"$365,700,000","$36,900,000",10.1%,"$5,900,000",Tennessee
December 2021,"$341,800,000","$24,600,000",7.2%,"$3,300,000",Tennessee
January 2022,"$386,059,756","$36,249,453",9.4%,"$5,817,504",Tennessee
February 2022,"$313,298,305","$20,945,018",6.7%,"$3,026,574",Tennessee
March 2022,"$370,230,004","$26,520,468",7.2%,"$4,550,242",Tennessee
April 2022,"$292,796,670","$27,142,800",9.3%,"$4,649,129",Tennessee
May 2022,"$261,582,468","$27,315,928",10.4%,"$4,766,458",Tennessee
June 2022,"$215,774,186","$15,855,649",7.3%,"$2,559,649",Tennessee
July 2022,"$182,769,323","$18,174,226",9.9%,"$3,668,804",Tennessee
August 2022,"$205,863,860","$27,200,883",13.2%,"$4,875,847",Tennessee
September 2022,"$336,933,437","$46,285,200",13.7%,"$8,716,963",Tennessee
October 2022,"$405,337,575","$37,295,159",9.2%,"$6,989,818",Tennessee
November 2022,"$439,456,908","$47,248,222",10.8%,"$9,030,021",Tennessee
December 2022,"$440,445,414","$49,176,885",11.2%,"$9,401,952",Tennessee
January 2023,"$410,773,606","$41,392,586",10.1%,"$7,269,600",Tennessee
February 2023,"$327,326,201","$33,943,931",10.4%,"$6,380,150",Tennessee
March 2023,"$392,667,304","$45,506,700",11.6%,"$8,752,898",Tennessee
April 2023,"$318,416,216","$34,257,592",10.8%,"$6,435,653",Tennessee
May 2023,"$279,794,996","$37,097,192",13.3%,"$7,145,077",Tennessee
June 2023,"$230,337,515","$25,526,655",11.1%,"$4,635,761",Tennessee
July 2023,"$214,114,055","$21,411,406",10.0%,"$3,951,411",Tennessee
August 2023,"$243,456,822","$24,345,682",10.0%,"$4,462,942",Tennessee
September 2023,"$418,063,447","$41,806,345",10.0%,"$7,715,705",Tennessee
October 2023,"$445,192,913","$44,519,291",10.0%,"$8,190,461",Tennessee
November 2023,"$517,141,377","$51,714,138",10.0%,"$9,513,707",Tennessee
December 2023,"$495,067,783","$49,506,778",10.0%,"$9,104,148",Tennessee
January 2024,"$465,810,583","$46,581,058",10.0%,"$8,596,621",Tennessee
February 2024,"$380,390,401","$38,039,040",10.0%,"$6,980,317",Tennessee
March 2024,"$473,595,403","$47,359,540",10.0%,"$8,710,419",Tennessee
April 2024,"$380,904,093","$38,090,409",10.0%,"$7,029,494",Tennessee
May 2024,"$379,220,245","$37,922,025",10.0%,"$6,998,418",Tennessee
June 2024,"$342,198,408","$34,219,841",10.0%,"$6,315,166",Tennessee
July 2024,"$271,538,207","$27,153,821",10.0%,"$5,011,204",Tennessee
August 2024,"$342,021,374","$34,202,137",10.0%,"$6,311,946",Tennessee
September 2024,"$520,834,560","$52,083,456",10.0%,"$9,612,392",Tennessee
October 2024,"$547,764,023","$54,776,402",10.0%,"$10,109,043",Tennessee
November 2024,"$594,387,437","$59,438,744",10.0%,"$10,969,178",Tennessee
December 2024,"$569,849,216","$56,984,922",10.0%,"$10,516,365",Tennessee
January 2025,"$543,646,737","$54,364,674",10.0%,"$10,032,973",Tennessee
February 2025,"$413,505,815","$41,350,582",10.0%,"$7,631,217",Tennessee
March 2025,"$548,598,949","$54,859,895",10.0%,"$10,124,355",Tennessee
April 2025,"$463,591,024","$46,359,102",10.0%,"$8,555,547",Tennessee
May 2025,"$437,543,866","$43,754,387",10.0%,"$8,074,811",Tennessee
June 2025,"$350,943,907","$35,094,391",10.0%,"$6,476,661",Tennessee
July 2025,"$298,751,466","$29,875,147",10.0%,"$5,513,184",Tennessee
Total,"$19,510,799,378","$1,929,944,666",9.9%,"$349,923,703",Tennessee
January 2024,"$19,913,914","$4,211,298",21.1%,"$1,146,703",Vermont
February 2024,"$21,249,830","$2,547,167",12.0%,"$731,874",Vermont
March 2024,"$20,196,054","$1,534,333",7.6%,"$441,030",Vermont
April 2024,"$17,083,302","$1,807,282",10.6%,"$532,457",Vermont
May 2024,"$12,607,502","$1,275,226",10.1%,"$382,430",Vermont
June 2024,"$10,049,903","$1,030,762",10.3%,"$294,847",Vermont
July 2024,"$9,466,746","$1,231,459",13.0%,"$366,664",Vermont
August 2024,"$11,312,537","$951,673",8.4%,"$273,126",Vermont
September 2024,"$16,665,000","$2,248,257",13.5%,"$656,455",Vermont
October 2024,"$17,332,715","$1,164,278",6.7%,"$339,378",Vermont
November 2024,"$18,423,719","$2,155,615",11.7%,"$653,891",Vermont
December 2024,"$24,453,075","$1,766,156",7.2%,"$524,309",Vermont
January 2025,"$23,870,532","$3,242,704",13.6%,"$806,070",Vermont
February 2025,"$21,534,379","$2,402,541",11.2%,"$693,284",Vermont
March 2025,"$22,945,015","$1,490,783",6.5%,"$405,942",Vermont
April 2025,"$16,238,019","$1,655,205",10.2%,"$482,245",Vermont
May 2025,"$16,261,329","$1,882,399",11.6%,"$564,762",Vermont
June 2025,"$14,004,898","$1,530,710",10.9%,"$454,195",Vermont
July 2025,"$14,828,067","$1,396,731",9.4%,"$405,030",Vermont
Total,"$328,436,536","$35,524,579",10.8%,"$10,154,692",Vermont
January 2021,"$58,896,564","$3,586,077",6.1%,"$39,710",Virginia
February 2021,"$265,778,306","$12,238,780",4.6%,"$300,594",Virginia
March 2021,"$304,066,245","$26,573,877",8.7%,"$1,183,488",Virginia
April 2021,"$236,432,524","$19,442,317",8.2%,"$1,652,147",Virginia
May 2021,"$226,963,573","$23,173,549",10.2%,"$2,381,116",Virginia
June 2021,"$234,943,435","$22,006,296",9.4%,"$2,273,995",Virginia
July 2021,"$161,901,955","$19,965,556",12.3%,"$1,864,433",Virginia
August 2021,"$182,418,252","$17,967,427",9.8%,"$1,378,540",Virginia
September 2021,"$293,851,531","$30,929,243",10.5%,"$1,557,499",Virginia
October 2021,"$427,320,306","$30,160,385",7.1%,"$1,746,204",Virginia
November 2021,"$402,621,132","$48,337,037",12.0%,"$4,233,167",Virginia
December 2021,"$426,596,891","$31,515,015",7.4%,"$1,729,130",Virginia
January 2022,"$485,544,417","$39,050,067",8.0%,"$2,876,609",Virginia
February 2022,"$401,889,135","$27,498,133",6.8%,"$1,406,280",Virginia
March 2022,"$469,484,017","$33,700,016",7.2%,"$2,116,289",Virginia
April 2022,"$399,478,366","$36,275,264",9.1%,"$3,040,327",Virginia
May 2022,"$351,452,931","$42,537,524",12.1%,"$3,896,270",Virginia
June 2022,"$295,235,271","$25,965,182",8.8%,"$1,871,961",Virginia
July 2022,"$266,001,583","$26,024,408",9.8%,"$3,725,308",Virginia
August 2022,"$284,671,331","$36,978,897",13.0%,"$5,185,810",Virginia
September 2022,"$411,273,323","$53,821,382",13.1%,"$8,285,587",Virginia
October 2022,"$528,029,938","$51,164,199",9.7%,"$8,276,718",Virginia
November 2022,"$518,818,987","$57,531,255",11.1%,"$9,079,686",Virginia
December 2022,"$503,075,150","$50,687,278",10.1%,"$8,284,517",Virginia
January 2023,"$513,154,592","$49,721,328",9.7%,"$6,368,899",Virginia
February 2023,"$433,807,108","$39,766,908",9.2%,"$4,682,125",Virginia
March 2023,"$511,614,541","$55,258,910",10.8%,"$7,413,213",Virginia
April 2023,"$425,982,859","$45,121,878",10.6%,"$5,799,965",Virginia
May 2023,"$403,719,160","$48,144,551",11.9%,"$6,285,305",Virginia
June 2023,"$325,455,052","$32,668,025",10.0%,"$3,939,701",Virginia
July 2023,"$293,611,789","$32,471,396",11.1%,"$4,115,218",Virginia
August 2023,"$319,005,943","$32,359,889",10.1%,"$4,155,221",Virginia
September 2023,"$520,304,187","$54,081,414",10.4%,"$7,040,532",Virginia
October 2023,"$571,354,817","$63,996,952",11.2%,"$8,550,197",Virginia
November 2023,"$638,831,057","$43,003,244",6.7%,"$5,480,552",Virginia
December 2023,"$633,181,758","$63,607,011",10.0%,"$8,465,776",Virginia
January 2024,"$652,879,751","$74,337,291",11.4%,"$9,932,122",Virginia
February 2024,"$545,068,429","$50,040,797",9.2%,"$6,342,927",Virginia
March 2024,"$635,593,137","$47,694,659",7.5%,"$6,251,083",Virginia
April 2024,"$563,495,540","$60,594,584",10.8%,"$8,210,372",Virginia
May 2024,"$505,594,449","$59,966,998",11.9%,"$8,087,375",Virginia
June 2024,"$415,360,427","$45,490,748",11.0%,"$6,212,254",Virginia
July 2024,"$377,641,472","$44,966,093",11.9%,"$6,054,606",Virginia
August 2024,"$416,689,216","$40,143,865",9.6%,"$5,241,930",Virginia
September 2024,"$622,060,604","$71,538,700",11.5%,"$9,875,140",Virginia
October 2024,"$696,103,392","$54,273,253",7.8%,"$7,349,324",Virginia
November 2024,"$760,965,450","$86,351,240",11.3%,"$12,101,176",Virginia
December 2024,"$734,380,460","$49,554,043",6.7%,"$6,598,301",Virginia
January 2025,"$736,667,692","$87,381,242",11.9%,"$12,137,426",Virginia
February 2025,"$556,836,877","$66,806,615",12.0%,"$9,303,968",Virginia
March 2025,"$689,665,044","$50,678,283",7.3%,"$6,754,928",Virginia
April 2025,"$609,713,988","$62,793,223",10.3%,"$8,517,817",Virginia
May 2025,"$595,041,428","$72,401,035",12.2%,"$10,159,914",Virginia
June 2025,"$477,848,533","$60,757,217",12.7%,"$8,674,412",Virginia
July 2025,"$429,272,341","$49,425,275",11.5%,"$6,781,017",Virginia
Total,"$24,747,646,256","$2,462,525,831",10.0%,"$305,268,179",Virginia
August 2018,"$305,192","$196,945",64.5%,"$19,695",West Virginia
September 2018,"$7,333,626","$1,967,318",26.8%,"$553,447",West Virginia
